1434412800	nan	nan
1434499200	-48.9	9.72
1442534400	-45.7	9.7
1442620800	-43.5	9.68
1442707200	-49.3	9.61
1442793600	-48.3	9.62
1442880000	-52.5	9.49
1442966400	-51.4	9.53
1443312000	-49.7	9.52
1443398400	-48.2	9.52
1443484800	-44.9	9.38
1443571200	-58.0	9.51
1443657600	-53.4	9.52
1443744000	-54.4	9.47
1443830400	-51.6	9.44
1443916800	-47.5	9.4
1444003200	-49.1	9.39
1444089600	-44.0	9.43
1444176000	-48.4	9.38
1444262400	-48.1	9.4
1444348800	-45.3	9.38
1444435200	-46.9	9.31
1444521600	-48.7	9.3
1444608000	-43.2	9.3
1444694400	-48.8	9.37
1444780800	-52.6	9.35
1444867200	-49.9	9.37
1444953600	-48.8	9.31
1445040000	-50.8	9.34
1445126400	-54.0	9.35
1445212800	-55.6	9.33
1445299200	-53.8	9.29
1445385600	-55.0	9.33
1445472000	-56.6	9.29
1445558400	-55.0	9.26
1445644800	-51.5	9.31
1445731200	-61.6	9.28
1445817600	-59.5	9.27
1445904000	-60.9	9.22
1445990400	-61.9	9.21
1446076800	-64.3	9.27
1446163200	-60.2	9.24
1446249600	-63.1	9.26
1446336000	-64.0	9.24
1446422400	-64.1	9.29
1446508800	-52.3	9.19
1446595200	-60.5	9.23
1446681600	-60.4	9.17
1446768000	-61.1	9.18
1446854400	-50.2	9.09
1446940800	-58.4	9.11
1447027200	-58.3	9.03
1447113600	-56.5	9.02
1447200000	-56.3	8.97
1447286400	-53.0	9.01
1447372800	-54.4	8.96
1447459200	-53.5	8.93
1447545600	-58.0	8.81
1447632000	-59.7	8.88
1447804800	-53.9	8.81
1447891200	-60.0	8.82
1448064000	-58.0	8.78
1448150400	-54.1	8.91
1448236800	-52.3	8.94
1448323200	-50.7	8.92
1448409600	-53.5	8.94
1448496000	-57.2	8.93
1448582400	-56.0	8.98
1448668800	-55.1	8.98
1448755200	-56.2	9.01
1448841600	-58.4	9.01
1448928000	-54.6	9.1
1449014400	-58.7	9.07
1449100800	-59.9	9.06
1449187200	-55.9	9.0
1449273600	-51.9	9.03
1449360000	-47.8	9.01
1449446400	-49.2	8.98
1449532800	-49.3	8.94
1450224000	-48.9	8.93
1450310400	-55.1	8.94
1450396800	-57.0	8.93
1450483200	-55.8	8.92
1450569600	-54.6	8.94
1450656000	-55.8	8.95
1450742400	-55.0	8.96
1450828800	-54.5	8.96
1450915200	-54.2	8.96
1451260800	-54.9	8.97
1451347200	-51.7	9.0
1451433600	-55.3	9.01
1451520000	-57.0	9.03
1451606400	-50.9	9.11
1451692800	-53.0	9.08
1451779200	-54.0	9.08
1451865600	-54.4	9.15
1451952000	-52.8	9.12
1452038400	-49.9	9.12
1452124800	-57.3	9.18
1452211200	-57.2	9.18
1452297600	-55.4	9.17
1452384000	-56.0	9.2
1452470400	-57.5	9.22
1452556800	-61.0	9.2
1452643200	-58.9	9.26
1452729600	-62.8	9.2
1452816000	-64.8	9.18
1452902400	-63.8	9.18
1452988800	-60.6	9.15
1453075200	-63.2	9.16
1453161600	-63.1	9.14
1453248000	-64.3	9.16
1453334400	-65.1	9.15
1453420800	-57.7	9.19
1453507200	-58.2	9.18
1453593600	-57.5	9.18
1453680000	-56.4	9.18
1453766400	-54.3	9.12
1453852800	-52.4	9.11
1453939200	-51.3	9.14
1454025600	-51.9	9.1
1454112000	-59.0	9.05
1454198400	-57.7	9.07
1454284800	-52.3	9.1
1454371200	-54.7	9.09
1454457600	-53.5	9.08
1454544000	-61.4	9.04
1454630400	-56.7	9.09
1454716800	-54.0	9.1
1454803200	-56.4	9.11
1454889600	-58.6	9.13
1455062400	-62.2	9.15
1455148800	-60.2	9.12
1455235200	-58.0	9.11
1455321600	-60.3	9.16
1455408000	-58.1	9.14
1456790400	-54.0	9.12
1456876800	-61.7	9.17
1456963200	-60.5	9.17
1457049600	-59.9	9.19
1457136000	-64.3	9.17
1457222400	-59.8	9.13
1457308800	-63.0	9.15
1458000000	-49.2	9.29
1458086400	-59.0	9.35
1458172800	-56.4	9.37
1458259200	-57.3	9.45
1459468800	-53.0	9.85
